id_hal	Translation_id	line_id	source	translation	postedition
3602177	17469	12	In total it contains 3,910,794,050 triples and is available as a SPARQL endpoint.	Au total, il contient 3 910 794 050 triplets et est disponible en tant que point de terminaison SPARQL :	Au total, il contient 3 910 794 050 triplets et est disponible en tant que point de terminaison SPARQL :
3602177	17469	13	Conclusion: The flexible and modular architecture of LERC supports biologically-relevant SPARQL queries.	L'architecture flexible et modulaire de LERC prend en charge les requêtes SPARQL pertinentes sur le plan biologique.	L'architecture flexible et modulaire de LERC prend en charge les requêtes SPARQL pertinentes sur le plan biologique.
3602177	17469	14	It allows an easy and fast querying of the resources related to the initial Regulatory Circuits datasets and facilitates its reuse in other studies.	Elle permet d'interroger facilement et rapidement les ressources liées aux ensembles de données initiaux sur les circuits de régulation et facilite leur réutilisation dans d'autres études.	Elle permet d'interroger facilement et rapidement les ressources liées aux ensembles de données initiaux sur les circuits de régulation et facilite leur réutilisation dans d'autres études.
3602177	17469	15	Associated website: https://regulatorycircuits-lod.genouest.org	Site web associé : https://regulatorycircuits-lod.genouest.org	Site web associé : https://regulatorycircuits-lod.genouest.org
3683695	19101	0	Towards the FAIRification of Meteorological Data: a Meteorological Semantic Model	Vers la FAIRification des données météorologiques : un modèle sémantique météorologique	Vers la FAIRification des données météorologiques : un modèle sémantique météorologique
3683695	19101	1	Meteorological institutions produce a valuable amount of data as a direct or side product of their activities, which can be potentially explored in diverse applications.	Les institutions météorologiques produisent une quantité précieuse de données en tant que produit direct ou secondaire de leurs activités, qui peuvent être potentiellement exploitées dans diverses applications.	Les institutions météorologiques produisent une quantité précieuse de données en tant que produit direct ou secondaire de leurs activités, qui peuvent être potentiellement exploitées dans diverses applications.
3683695	19101	2	However, making this data fully reusable requires considerable efforts in order to guarantee compliance to the FAIR principles.	Cependant, rendre ces données entièrement réutilisables nécessite des efforts considérables afin de garantir la conformité aux principes FAIR.	Cependant, rendre ces données entièrement réutilisables requiert des efforts considérables afin de garantir la conformité aux principes FAIR.
3683695	19101	3	While most efforts in data FAIRification are limited to describing data with semantic metadata, such a description is not enough to fully address interoperability and reusability.	Alors que la plupart des efforts de FAIRification des données se limitent à décrire les données avec des métadonnées sémantiques, une telle description n'est pas suffisante pour aborder pleinement l'interopérabilité et la réutilisabilité.	Alors que la plupart des efforts de FAIRification des données se limitent à décrire les données avec des métadonnées sémantiques, une telle description n'est pas suffisante pour aborder pleinement l'interopérabilité et la réutilisabilité.
3683695	19101	4	We tackle this weakness by proposing a rich ontological model to represent both metadata and data schema of meteorological data.	Nous nous attaquons à cette faiblesse en proposant un modèle ontologique riche pour représenter à la fois les métadonnées et le schéma des données météorologiques.	Nous nous attaquons à cette faiblesse en proposant un modèle ontologique riche pour représenter à la fois les métadonnées et le schéma des données météorologiques.
3683695	19101	5	"We apply the proposed model on a largely used meteorological dataset, the ""SYNOP"" dataset of Météo-France and show how the proposed model improves FAIRness."	"Nous appliquons le modèle proposé à un ensemble de données météorologiques largement utilisé, l'ensemble de données ""SYNOP"" de Météo-France, et nous montrons comment le modèle proposé améliore la FAIRness."	Nous appliquons le modèle proposé à un ensemble de données météorologiques largement utilisé, l'ensemble de données &quot;SYNOP&quot; de Météo-France, et nous montrons comment le modèle proposé améliore la FAIRness.
3653914	16617	0	Explaining Deep Learning Models for Spoofing and Deepfake Detection with Shapley Additive Explanations	Expliquer les modèles d'apprentissage profond pour l'usurpation et la détection de faux avec Shapley Additive Explications	Expliquer les modèles d'apprentissage profond pour la détection d'usurpations et d'infox vidéos avec Shapley Additive Explications
